abertura_id,modelo,problema,tipo_equipamento,codigo_solicitado,cod_solic_desc,rn
9369222,56407,"CONTINUIDADE CHAMADO 60004155680.
INFORMAMOS QUE O ATENDIMENTO DEVER? SER REALIZADO NO HOR?RIO DE 09 ?S 15H, NO SEGUINTE ENDERE?O: AVENIDA PRESIDENTE ANT?NIO CARLOS, 251, 12? ANDAR - SALA 1204 (STEFANINI), CENTRO - RIO DE JANEIRO - RJ - 20020-010. INFORMAMOS QUE HOJE DIA 20/04 EST? SUSPENSO O ATENDIMENTO PRESENCIAL POR CONTA DO CALEND?RIO OFICIAL DO CARNAVAL CARIOCA 2022, CONFORME NOTICIADO ATRAV?S DO LINK HTTPS://WWW.TRT1.JUS.BR/ULTIMAS-NOTICIAS/-/ASSET_PUBLISHER/IPQVDK7PXBME/CONTENT/ATIVIDADES-PRESENCIAIS-NOS-ORGAOS-DO-TRT-RJ-NO-MUNICIPIO-DO-RIO-DE-JANEIRO-ESTAO-SUSPENSAS-NO-DIA-20-4/21078. E, QUE NAO HAVER? EXPEDIENTE NO DIA 22/04, CONFORME NOTICIADO ATRAV?S DO LINK HTTPS://WWW.TRT1.JUS.BR/ULTIMAS-NOTICIAS/-/ASSET_PUBLISHER/IPQVDK7PXBME/CONTENT/TRT-RJ-SUSPENDE-O-EXPEDIENTE-DA-6-F-22-4-/21078. EQUIPAMENTO: NOTEBOOK POSITIVO MASTER N8140 BLACKSTONE PATRIM?NIO: TRT183881 N?MERO DE S?RIE: 4A528LY4T DEFEITO: NOTEBOOK FUNCIONANDO NORMALMENTE, ENTRETANTO DEPOIS DE FORMATADO, ATUALIZADO TODA A IMAGEM ATE O DIA 18/04 , E REINICIADO O SISTEMA NAO MAIS CARREGOU, FICANDO APENAS EXECUTANDO A TELA DO LOGO POSITIVO.",NOTEBOOK,000000000011124370,TCL PADRAO S/TRACKPNT C/BACKLIT M14KL01,5
9300381,56407,"INFORMAMOS QUE O ATENDIMENTO DEVER? SER REALIZADO NO HOR?RIO DE 09 ?S 15H, NO SEGUINTE ENDERE?O:  AVENIDA PRESIDENTE ANT?NIO CARLOS, 251, 12? ANDAR - SALA 1204 (STEFANINI), CENTRO - RIO DE JANEIRO - RJ - 20020-010.



EQUIPAMENTO: NOTEBOOK POSITIVO MASTER N8140 BLACKSTONE

PATRIM?NIO: TRT183754

N?MERO DE S?RIE: 4A528N298

DEFEITO:  TECLA DA LETRA O DO TECLADO ESTA SOLTA ",NOTEBOOK,000000000011124370,TCL PADRAO S/TRACKPNT C/BACKLIT M14KL01,6
8797366,56407,"SINTOMA: DEMORA PARA INICIALIZAR

A?AO: CONFORME A GARANTIA DO CLIENTE

SOLU?AO: SOLICITADO ATENDIMENTO ON-SITE
HORARIO: DE SEG ? SEX DAS 07:00 ?S 17:00
FALAR COM: GERALDO
TEL: 83 35336000",NOTEBOOK,000000000011124370,TCL PADRAO S/TRACKPNT C/BACKLIT M14KL01,7
8762658,56407,"CHAMADO ABERTO VIA E-MAIL.

DEFEITO: TECLA F7 SOLTA 

INFORMAMOS QUE, TENDO EM VISTA O MOMENTO ATUAL, O ATENDIMENTO DEVER? SER REALIZADO NO HOR?RIO DE 10H ?S 15H, NO SEGUINTE ENDERE?O:  AVENIDA PRESIDENTE ANT?NIO CARLOS, 251, 12? ANDAR - SALA 1204 (STEFANINI), CENTRO - RIO DE JANEIRO - RJ - 20020-010.

PATRIM?NIO: TRT183957

",NOTEBOOK,000000000011124370,TCL PADRAO S/TRACKPNT C/BACKLIT M14KL01,8
8703596,56407,"PATRIM?NIO: TRT183904

DEFEITO:  TECLADO RUIM   (ALGUMAS TECLAS NAO FUNCIONAM E OUTRAS COM MAL CONTATO) 
CARREGADOR RUIM (NAO ESTA CARREGANDO A BATERIA)

O ATENDIMENTO DEVER? SER REALIZADO NO HOR?RIO DE 10H ?S 15H, NO SEGUINTE ENDERE?O:  AVENIDA PRESIDENTE ANT?NIO CARLOS, 251, 12? ANDAR - SALA 1204 (STEFANINI), CENTRO - RIO DE JANEIRO - RJ - 20020-010.",NOTEBOOK,000000000011124370,TCL PADRAO S/TRACKPNT C/BACKLIT M14KL01,9
8677256,56407,"TOMBAMENTO: 67810

DEFEITO: NAO LIGA. COOLER ? ACIONADO MAS NAO APARECE IMAGEM.

LOCAL: ESCOLA JUDICIAL - RUA QUARENTA E OITO, 149, ESPINHEIRO, RECIFE - CEP 52050-380
CONTATO: 081-32420206 ( FALAR COM SR.MARIO OU SRA.FABIANA)
HOR?RIO: 8H ?S 14H",NOTEBOOK,000000000011124370,TCL PADRAO S/TRACKPNT C/BACKLIT M14KL01,10
8677256,56407,"TOMBAMENTO: 67810

DEFEITO: NAO LIGA. COOLER ? ACIONADO MAS NAO APARECE IMAGEM.

LOCAL: ESCOLA JUDICIAL - RUA QUARENTA E OITO, 149, ESPINHEIRO, RECIFE - CEP 52050-380
CONTATO: 081-32420206 ( FALAR COM SR.MARIO OU SRA.FABIANA)
HOR?RIO: 8H ?S 14H",NOTEBOOK,000000000011124370,TCL PADRAO S/TRACKPNT C/BACKLIT M14KL01,11
8677256,56407,"TOMBAMENTO: 67810

DEFEITO: NAO LIGA. COOLER ? ACIONADO MAS NAO APARECE IMAGEM.

LOCAL: ESCOLA JUDICIAL - RUA QUARENTA E OITO, 149, ESPINHEIRO, RECIFE - CEP 52050-380
CONTATO: 081-32420206 ( FALAR COM SR.MARIO OU SRA.FABIANA)
HOR?RIO: 8H ?S 14H",NOTEBOOK,000000000011124370,TCL PADRAO S/TRACKPNT C/BACKLIT M14KL01,12
8513595,56448,"DEFEITO:  NECESS?RIO TROCA TECLADO E PLACA POWER. 

FORUM RUY BARBOSA - SALA DE T.I QINTESS -2? ANDAR - BLOCO A 
AV. MARQU?S DE SAO VICENTE, 235 - BLOCO A BARRA FUNDA - SAO PAULO/SP
CEP: 01139-001 

DATA DE ATENDIMENTO: TER?A-FEIRA 28/12/2021 

HOR?RIO DE ATENDIMENTO: 11H ?S 16H
USU?RIO AFETADO: VICTOR BARBOSA, TEL./RAMAL 11 956591051, E-MAIL: VICTOR.SILVA1@QINTESS.COM
",NOTEBOOK,000000000011124370,TCL PADRAO S/TRACKPNT C/BACKLIT M14KL01,13
8482426,56407,"ATENDIMENTO AUTORIZADO PELA GESTAO, CONFORME ORIENTA?AO DA ENGENHARIA.
EQUIPAMENTO COM DERRAMAMENTO DE LIQUIDO.
NAO LIGA RESPONSAVEL: GERALDO 83 35336063 / 83 999036135 HOR?RIO: 08H00 ?S 14H00 SEGUNDA A SEXTA",NOTEBOOK,000000000011124370,TCL PADRAO S/TRACKPNT C/BACKLIT M14KL01,14
8396079,56407,"INFORMAMOS QUE, TENDO EM VISTA O MOMENTO ATUAL, O ATENDIMENTO DEVER? SER REALIZADO NO HOR?RIO DE 10H ?S 15H, NO SEGUINTE ENDERE?O:  AVENIDA PRESIDENTE ANT?NIO CARLOS, 251, 12? ANDAR - SALA DA STEFANINI, CENTRO - RIO DE JANEIRO - RJ - 20020-010.



IMPORTANTE: INFORMAMOS QUE A PARTIR DO DIA 10/11/2021 SERA EXIGIDA A APRESENTA?AO DE COMPROVANTE DE VACINA?AO OU TESTE RT-PCR PARA INGRESSO NAS DEPENDENCIAS DO TRIBUNAL, CONFORME ATO CONJUNTO N? 14/2021:





ART. 3? PARA FINS DE INGRESSO E CIRCULA?AO NAS DEPEND?NCIAS DO TRIBUNAL SER? EXIGIDA A APRESENTA?AO DE COMPROVANTE DE VACINA?AO CONTRA A COVID-19, COMPLETA OU COM SEGUNDA DOSE AINDA A SER APLICADA.

 

 1? A VACINA?AO SER? COMPROVADA MEDIANTE A APRESENTA?AO DE CERTIFICADO F?SICO OU DIGITAL (CONECTESUS) EMITIDO POR AUTORIDADE P?BLICA COMPETENTE LOCAL, NACIONAL OU INTERNACIONAL, QUE CONTENHA A IDENTIFICA?AO DA PESSOA QUE RECEBEU A VACINA E A DATA DA APLICA?AO, LOTE E NOME DO FABRICANTE DO IMUNIZANTE.

 

 2? O ACESSO DE PESSOAS NAO VACINADAS SE DAR? MEDIANTE APRESENTA?AO DE TESTES RT-PCR OU DE ANT?GENO NAO REAGENTES PARA COVID19 REALIZADOS NAS ?LTIMAS 72H.

 





EQUIPAMENTO : NOTEBOOK POSITIVO MASTER N8140



PATRIM?NIO: TRT183835



N?MERO DE S?RIE: 4A52834NE



DEFEITO:  - TECLADO RUIM ( TECLAS FALHANDO E OUTROS COM CARACTERES TROCADOS ) ",NOTEBOOK,000000000011124370,TCL PADRAO S/TRACKPNT C/BACKLIT M14KL01,15
8369124,56407,"CHAMADO ABERTO VIA E-MAIL.

DEFEITO: AO TENTAR DAR BOOT SOMENTE CARREGA A TELA DE SETUP ( NAO INICIA O SISTEMA WINDOWS )

PATRIM?NIO: TRT184021

INFORMAMOS QUE, TENDO EM VISTA O MOMENTO ATUAL, O ATENDIMENTO DEVER? SER REALIZADO NO HOR?RIO DE 10H ?S 15H, NO SEGUINTE ENDERE?O:  AVENIDA PRESIDENTE ANT?NIO CARLOS, 251, 12? ANDAR - SALA DA STEFANINI, CENTRO - RIO DE JANEIRO - RJ - 20020-010.

IMPORTANTE: INFORMAMOS QUE A PARTIR DO DIA 10/11/2021 SERA EXIGIDA A APRESENTA?AO DE COMPROVANTE DE VACINA?AO OU TESTE RT-PCR PARA INGRESSO NAS DEPENDENCIAS DO TRIBUNAL, CONFORME ATO CONJUNTO N? 14/2021",NOTEBOOK,000000000011124370,TCL PADRAO S/TRACKPNT C/BACKLIT M14KL01,16
8347150,56407,"EQUIPAMENTO LOCALIZADO NO SETOR: SUPORTE-SI (JUIZ JUV?NCIO)

CHAMADO TRT: 175554
TOMBAMENTO: NOT085650

DEFEITO: NOTEBOOK POSITIVO MODELO N8140: APRESENTANDO PROBLEMAS: NO TOUCHPAD, TRAVANDO COM FREQU?NCIA.

EQUIPAMENTO LOCALIZADO NO ENDERE?O: RUA DO CABRAL, 161, EDF.: PRESIDENTE M?DICI, 4? ANDAR - NAZAR? - SALVADOR-BA CEP: 40055-010.

TELEFONE(S) PARA CONTATO: (71) 3319 - 7669 /7672

NOME COMPLETO PARA CONTATO: PAULO ANDRADE OU TIAGO

ATEN?AO: HORARIOS DE FUNCIONAMENTO DAS 08H AS 16H:30 DE SEGUNDA A SEXTA.

EQUIPAMENTO ENCONTRA-SE NO SUPORTE DA SI (NAZAR?)",NOTEBOOK,000000000011124370,TCL PADRAO S/TRACKPNT C/BACKLIT M14KL01,17
8264047,56407,"EQUIPAMENTO LOCALIZADO NO SETOR: SETIC (COMERCIO)
CHAMADO TRT: 173793
TOMBAMENTO: 085566
N? DE S?RIE: 4A528MQ1X
EQUIPAMENTO (MARCA E MODELO): POSITIVO N8140
DEFEITO: NOTEBOOK DA MAGISTRADA FOI TROCADO A PLACA MAO POREM A MAQUINA ESTA EXTREMAMENTE LENTA E NAO PASSA DE 14% DE PROCESSAMENTO.

J? REINSTALEI TODOS OS DRIVERS DISPON?VEIS NO SITE DA POSITIVO E MESMO ASSIM O PROBLEMA PERSISTE
EQUIPAMENTO LOCALIZADO NO ENDERE?O ESPECIFICADO ABAIXO
RUA: RUA MIGUEL CALMON, 285, F?RUM JUIZ ANT?NIO CARLOS ARA?JO DE OLIVEIRA
N?: 285
BAIRRO: COMERCIO
CIDADE: SALVADOR
ESTADO: BA
CEP: 40015901

HOR?RIO DE ATENDIMENTO: DE: 09:00 AT?: 15:30
TELEFONE(S) PARA CONTATO: 3284-6750
NOME COMPLETO PARA CONTATO: PAULO SALDANHA",NOTEBOOK,000000000011124370,TCL PADRAO S/TRACKPNT C/BACKLIT M14KL01,18
8206045,56407,"ATENDIMENTO EM CORTESIA, POIS NO CHAMADO ANTERIOR FOI GERADO LAUDO, DEVIDO DERRAMAMENTO DE LIQUIDO. AUTORIZADO ATENDIMENTO CONFORME ORIENTA?AO DA ENGENHARIA.
DEFEITO: TECLAS NAO FUNCIONAM
LOCAL: ED. SEDE NOME COMPLETO TRIBUNAL REGIONAL DO TRABALHO DA 6? REGIAO 
ENDERE?O E BAIRRO AV. CAIS DO APOLO, 739 - ANDAR T?RREO - SECRETARIA DE TECNOLOGIA DA INFORMA?AO - SE?AO DE GESTAO DE ATIVOS DE TI BAIRRO BAIRRO DO RECIFE CIDADE RECIFE - PE CEP 50030-902 
CNPJ 02566224/0001-90
TELEFONE 081-3225-3545 OU 3225-3524 
E-MAIL GESTAODEATIVOS@TRT6.JUS.BR
HOR?RIO DE FUNCIONAMENTO 9 ?S 15:00 HS 
CONTATO MARCOS LAGO 81 981529557",NOTEBOOK,000000000011124370,TCL PADRAO S/TRACKPNT C/BACKLIT M14KL01,19
8150919,56407,"EQUIPAMENTO LOCALIZADO NO SETOR: RESID?NCIA DA DR?
CHAMADO TRT: 170688
TOMBAMENTO: TRT085306

DEFEITO: BATERIA INTERNA E EXTERNA

EQUIPAMENTO LOCALIZADO NO ENDERE?O ESPECIFICADO ABAIXO
RUA: AV. 7 DE SETEMBRO, AP - 1105
N?: 2022
BAIRRO: CORREDOR DA VITORIA
CIDADE: SALVADOR
ESTADO: BA
CEP: 40080-004

HOR?RIO DE ATENDIMENTO: DE: 09:30 AT?: 11:00
TELEFONE(S) PARA CONTATO: (71) 99218-6368
NOME COMPLETO PARA CONTATO: DANUSA ALMEIDA VINHAS",NOTEBOOK,000000000011124370,TCL PADRAO S/TRACKPNT C/BACKLIT M14KL01,20
8145170,56407,"CONTATO VIA E-MAIL
DEFEITO: EQUIPAMENTO LIGA COM UMA TELA PRETA SOLICITANDO QUE SEJA PRESSIONADO O BOTAO F1. REQUERENTE RELATA QUE ALGUMAS TECLAS DO NOTE NAO ESTAO FUNCIONANDO COMO POR EXEMPLO O 0. ORIENTAMOS QUE A MESMA VERIFICASSE SE O NUMLOCK NAO ESTAVA ATIVO E FOI CONFIRMADO PELA MAGISTRADA.
TOMBAMENTO: NOT085705


EQUIPAMENTO LOCALIZADO NO ENDERE?O ESPECIFICADO ABAIXO
RUA: AVENIDA 7 DE SETEMBRO, EDIF?CIO CASABLANCA 02-BLOCO B N?: 1884
BAIRRO: CORREDOR DA VIT?RIA - CIDADE: SALVADOR/BA CEP: 40080-004

HOR?RIO DE ATENDIMENTO: 08:30 ?S 15:30. MENOS NAS TER?AS E QUINTAS QUE ESTAR? INDISPON?VEL A PARTIR DAS 16:30.
TELEFONE(S) PARA CONTATO: 71991957378
NOME COMPLETO PARA CONTATO: SILVIA ISABELLE RIBEIRO TEIXEIRA DO VALE



",NOTEBOOK,000000000011124370,TCL PADRAO S/TRACKPNT C/BACKLIT M14KL01,21
8140294,56407,"CONTATO VIA E-MAIL
DEFEITO: TECLADO >> AS TECLAS A E Q ESTAO COM MAU FUNCIONAMENTO (HORA NAO FUNCIONA, HORA TRAVA A DIGITA?AO, AO DIGITAR UMA SAI TAMB?M A OUTRA).
TOMBO: 67774

LOCAL: EDIF?CIO SEDE - TRIBUNAL -  REGIONAL DO TRABALHO DA 6? REGIAO 
AV.  CAIS DO APOLO, 739 - ANDAR T?RREO - SECRETARIA DE TECNOLOGIA DA INFORMA?AO - SE?AO DE GESTAO DE ATIVOS DE  TI - BAIRRO  DO RECIFE - RECIFE/PE  - CEP 	50030-902
TELEFONE 	081-3225-3545  OU 3225-3524
HOR?RIO 9 ?S 15:00 HS CONTATO MARCOS LAGO 81 981529557",NOTEBOOK,000000000011124370,TCL PADRAO S/TRACKPNT C/BACKLIT M14KL01,22
8111821,56407,"CORTESIA APROVADA:
DESCRI?AO DA PE?A: LCD 14 TELA, TCL, TAMPA D
",NOTEBOOK,000000000011124370,TCL PADRAO S/TRACKPNT C/BACKLIT M14KL01,23
7995474,56448,"FOI IDENTIFICADO QUE O TECLADO DO NOTEBOOK NAO ESTA FUNCIONANDO.

- HOR?RIO DE ATENDIMENTO: 9H ?S 16H
- CONTATO: FERNANDA GRAZIELLA
",NOTEBOOK,000000000011124370,TCL PADRAO S/TRACKPNT C/BACKLIT M14KL01,24
7973782,55762,"CONTATO VIA E-MAIL
DEFEITO: TECLADO COM PROBLEMA NA TECLA ESPA?O


	
AV. PRESID. GET?LIO VARGAS, 690, PETR?POLIS, CEP: 59012-360, NATAL/RN
SETOR DE INFORM?TICA	
	
ERIK ALEXANDRE 84 36427280
	08:00 AS 17:00",NOTEBOOK,000000000011124370,TCL PADRAO S/TRACKPNT C/BACKLIT M14KL01,25
7940878,56407,"CHAMADO TRT: 165732 EQUIPAMENTO LOCALIZADO NO ENDERE?O: RUA DO CABRAL, 161, EDF.: PRESIDENTE M?DICI, 4? ANDAR - NAZAR? - SALVADOR-BA CEP: 40055-010. TELEFONE(S) PARA CONTATO: (71) 3319 - 7669 /7672 NOME COMPLETO PARA CONTATO: PAULO ANDRADE OU TIAGO ANJOS ATEN?AO: HORARIOS DE FUNCIONAMENTO DAS 08H AS 16H:30 DE SEGUNDA A SEXTA. --- ATENDIMENTO EM CORTESIA, POIS NO CHAMADO ANTERIOR FOI GERADO LAUDO, POREM AUTORIZADO SER ATENDIDO NESTE NOVO CHAMADO",NOTEBOOK,000000000011124370,TCL PADRAO S/TRACKPNT C/BACKLIT M14KL01,26
7909901,56407,"DEFEITO:  TECLADO  RUIM

PATRIM?NIO: TRT183934

INFORMAMOS QUE, TENDO EM VISTA O MOMENTO ATUAL, O ATENDIMENTO DEVER? SER REALIZADO NO HOR?RIO DE 10H ?S 15H, NO SEGUINTE ENDERE?O:  AVENIDA PRESIDENTE ANT?NIO CARLOS, 251, 12? ANDAR - SALA DA STEFANINI, CENTRO - RIO DE JANEIRO - RJ - 20020-010.
",NOTEBOOK,000000000011124370,TCL PADRAO S/TRACKPNT C/BACKLIT M14KL01,27
7902771,55649,"- PERDE CONFIGURA?AO DA BIOS AO DESLIGAR
- TECLAS O, L, > E SETA PARA BAIXO, SEM FUNCIONAR

HOR?RIO DE FUNCIONAMENTO: SEG ? QUI : 13:00 ?S 19:00, SEX: 07:30 ?S 13:30",NOTEBOOK,000000000011124370,TCL PADRAO S/TRACKPNT C/BACKLIT M14KL01,28
7819627,56448,"PROBLEMA: PLACA POWER/PLACA MAE/ BATERIA PLACA MAE.
CHAMADO INTERNO: R143404
LOCAL ATENDIMENTO T?CNICO: RUA DA CONSOLA?AO 1272 - CEP: 01302-001 - SAO PAULO/SP
HOR?RIO DE ATENDIMENTO: 09:00 AS 16:00A
FONE: (11)95804-4771
SERVIDOR: IGOR (TERCERIZADA)
SOLICITO TAMB?M CPF, RG E NOME COMPLETO DO T?CNICO PARA ENVIO DE AUTORIZA?AO DE SUA ENTRADA NO F?RUM.
",NOTEBOOK,000000000011124370,TCL PADRAO S/TRACKPNT C/BACKLIT M14KL01,29
7782631,56407,"EQUIPAMENTO APRESENTANDO TRAVAMENTO E TELA AZUL.
MAGISTRADA SOLICITA QUE SEJA VERIFICADO PROBLEMA EM NOTEBOOK, PROBLEMAS RECORRENTES, J? ARRUMOU V?RIAS VEZES E SEMPRE VOLTA COM UM NOVO PROBLEMA.
PATRIM?NIO: 085667
MAGISTRADA ESTA NO TRIBUNAL PLENO, ANTE SALA, NA VOTA?AO DA AMATRA
HOR?RIO DE ATENDIMENTO: DE: 09 AT?:15HS 
NOME COMPLETO PARA CONTATO: ANDR? ALVES / PAULO ROBERTO",NOTEBOOK,000000000011124370,TCL PADRAO S/TRACKPNT C/BACKLIT M14KL01,30
7761471,56407,"CHAMADO ABERTO VIA E-MAIL.

DEFEITO: BIPANDO E DESLIGANDO, HD APRESENTANDO MUITA LENTIDAO PARA FORMATAR E INICIAR SISTEMA OPERACIONAL.

HORARIO: 9 ?S 15:00 HS

TOMBAMENTO: 67811

",NOTEBOOK,000000000011124370,TCL PADRAO S/TRACKPNT C/BACKLIT M14KL01,31
7741549,56407,"NOTEBOOK POSITIVO MODELO N8140: APRESENTANDO PROBLEMAS: PILHA DO SETUP, ALGUMAS TECLAS NAO ESTAO FUNCIONANDO, LETRAS (M),(B) E ( BARRA DE ESPA?AMENTO), LUZ DO TECLADO NAO ACENDE!

CONTATO: PAULO ANDRADE OU LUIS MESSIA
HORARIOS DE FUNCIONAMENTO DAS 08H AS 16H:30 DE SEGUNDA A SEXTA.",NOTEBOOK,000000000011124370,TCL PADRAO S/TRACKPNT C/BACKLIT M14KL01,32
7631668,56407,"CONTATO POR E-MAIL

DEFEITO: TECLADO RUIM / MAQUINA TRAVANDO / TELA AZUL

PATRIM?NIO: TRT184029

ATENDIMENTO DEVER? SER REALIZADO NO HOR?RIO DE 10H ?S 15H

INFORMO QUE SER? SOLICITADO O ACESSO AO PR?DIO PARA OS T?CNICOS WILLIAM BRITO, RAFAEL DE SOUZA, MILTON MANOEL, MAGNO ALEXANDRE E WESLEY LOUBAQUE.",NOTEBOOK,000000000011124370,TCL PADRAO S/TRACKPNT C/BACKLIT M14KL01,33
7575460,56407,"DEFEITO: TECLADO RUIM E TELA AZUL.
O ATENDIMENTO DEVERA SER REALIZADO NO HORARIO DE 10H AS 15H, NO SEGUINTE ENDERE?O:  AVENIDA PRESIDENTE ANTONIO CARLOS, 251, SUBSOLO, CENTRO - RIO DE JANEIRO - RJ - 20020-010.
SERA SOLICITADO O ACESSO AO PR?DIO PARA OS T?CNICOS WILLIAM BRITO, RAFAEL DE SOUZA, MILTON MANOEL, MAGNO ALEXANDRE E WESLEY LOUBAQUE. 
VAL?RIA OLIVEIRA
T?CNICO JUDICIARIO
DEMIC/CSET/STI
(21) 23807202 OU (21) 23807410",NOTEBOOK,000000000011124370,TCL PADRAO S/TRACKPNT C/BACKLIT M14KL01,34
7560829,56407,"EQUIPAMENTO LOCALIZADO NO SETOR: SUPORTE-SI (JUIZ FABIANO VEIGA)
CHAMADO TRT: 156194
TOMBAMENTO: NOT085710

DEFEITO: NOTEBOOK POSITIVO MODELO N8140: APRESENTANDO PROBLEMA: TELA AZUL.

EQUIPAMENTO LOCALIZADO NO ENDERE?O: ALAMEDA DOS SOMBREIROS, CAMINHOS DAS ARVORES, NUMERO 113, APARTAMENTO: 2202 - EDF. MANSAO CAYMMI
CEP 41820420

TELEFONE(S) PARA CONTATO: (71) 999868252

NOME COMPLETO PARA CONTATO: JUIZ FABIANO DE ARAGAO VEIGA

ATEN?AO: POR FAVOR, LIGAR ANTES PARA FAZER AGENDAMENTO NO LOCAL.

POR GENTILEZA ENCAMINHAR RAT ASSINADA PELO CLIENTE POR
E-MAIL PAULO.ANDRADE@LANLINK.COM.BR",NOTEBOOK,000000000011124370,TCL PADRAO S/TRACKPNT C/BACKLIT M14KL01,35
7550922,56448,"ATENDIMENTO EM CORTESIA DEVIDO AO CHAMADO ANTERIOR GERADO LAUDO, ATENDER A TROCA DE TODAS PE?AS DANIFICADAS.  LOCAL ATENDIMENTO T?CNICO: RUA DA CONSOLA?AO, 1272 - 01302-001 HOR?RIO DE ATENDIMENTO: SEGUNDA A SEXTA, 09:00 AS 18:00 FONE: (11)95804-4771 SERVIDOR: TERCEIRIZADA RESOURCE - 1SS ( IGOR) SOLICITO TAMB?M CPF, RG E NOME COMPLETO DO T?CNICO PARA ENVIO DE AUTORIZA?AO DE SUA ENTRADA NO F?RUM. ",NOTEBOOK,000000000011124370,TCL PADRAO S/TRACKPNT C/BACKLIT M14KL01,36
7536109,56407,"ATENDIMENTO PROGRAMADO PARA 24/02, NO PERIODO DE 10:00 AS 15:00
EQUIPAMENTO: POSITIVO MASTER N8140 BLACKSTONE
PATRIM?NIO: TRT 183861
N?MERO DE S?RIE: 4A5283W7K
DEFEITO: MOUSE E TECLADOS INOPERANTES",NOTEBOOK,000000000011124370,TCL PADRAO S/TRACKPNT C/BACKLIT M14KL01,37
7536107,56407,"ATENDIMENTO PROGRAMADO PARA 24/02, NO PERIODO DE 10:00 AS 15:00
EQUIPAMENTO: POSITIVO MASTER N8140 BLACKSTONE
PATRIM?NIO: TRT 183668
N?MERO DE S?RIE: 4A5286J9C
DEFEITO: TELA AZUL",NOTEBOOK,000000000011124370,TCL PADRAO S/TRACKPNT C/BACKLIT M14KL01,38
7456713,56407,"EQUIPAMENTO LOCALIZADO NO SETOR: SETIC 4? ANDAR
CHAMADO TRT: 154562
TOMBAMENTO: TRT085595

DEFEITO: TECLA N COM DEFEITO.
EQUIPAMENTO LOCALIZADO NO ENDERE?O ESPECIFICADO ABAIXO
RUA: BELA VISTA DO CABRAL
N?: 121
BAIRRO: NAZAR?
CIDADE: SALVADOR
ESTADO: BA
CEP: 40.055-010

HOR?RIO DE ATENDIMENTO: DE:09:30  AT?: 15:30
TELEFONE(S) PARA CONTATO: 71 3319-7669",NOTEBOOK,000000000011124370,TCL PADRAO S/TRACKPNT C/BACKLIT M14KL01,39
7452286,56407,"DEFEITO: TECLADO EST? COM DEFEITO: DIVERSAS TECLAS NAO ESTAO FUNCIONANDO.
EQUIPAMENTO LOCALIZADO NO ENDERE?O ESPECIFICADO ABAIXO
RUA: RUA BELA VISTA DO CABRAL
N?: 121
BAIRRO: NAZAR?
CIDADE: SALVADOR
ESTADO: BA
CEP: 40055-010

HOR?RIO DE ATENDIMENTO: DE:  AT?: 09:30 ?S 15:30
TELEFONE(S) PARA CONTATO: 71 3319-7669
NOME COMPLETO PARA CONTATO: ANDR? ALVES
CHAMADO TRT: 153779
",NOTEBOOK,000000000011124370,TCL PADRAO S/TRACKPNT C/BACKLIT M14KL01,40
7430020,56407,"ATENDIMENTO PROGRAMADO PARA 26/01, NO PERIODO DE 10:00 AS 15:00
EQUIPAMENTO:  POSITIVO MASTER N8140 BLACKSTONE
PATRIM?NIO: 183976
S?RIE: 4A528N20Z     
LOCALIZA?AO: ANT?NIO CARLOS
DEFEITO: TECLADO FALHANDO, MAL CONTATO NA PLACA DE REDE, SSD TRAVANDO",NOTEBOOK,000000000011124370,TCL PADRAO S/TRACKPNT C/BACKLIT M14KL01,41
7413938,56407,"NOTEBOOK ESTA APITANDO, TECLADO COM ALGUMAS TECLAS SEM FUNCIONAR E QUANDO O EQUIPAMENTO LIGA EM ALGUNS MOMENTOS DESLIGA S?.

CONTATO: JADER CUNHA MACEDO
HOR?RIO DE ATENDIMENTO  DE 8 ?S 17H",NOTEBOOK,000000000011124370,TCL PADRAO S/TRACKPNT C/BACKLIT M14KL01,42
9025848,54282,NAO LIGA ,SMART2CHIP,000000000011124462,PLM QUANTUM Q11 JABIL LPDDR3 MONT MT6737,1
10348468,55729,"DEFEITO:  NAO ABRE V?DEO

HOR?RIO DE FUNCIONAMENTO: 07:30H AS 15:00H.
AV. DR. CARLOS RODRIGUES DA CRUZ, S/N, BAIRRO CAPUCHO, CENTRO ADMINISTRATIVO. CEP: 49081-015.
- CIDADE: ARACAJU
- UF:SE
PR?DIO AMARELO, 2? ANDAR, SALA DO ATENDIMENTO AO USU?RIO.
NOME DO RESPONS?VEL:  MATEUS OLIVEIRA  (79) 3142-1631",DESKTOP,000000000011124467,MEM 8GB DDR4 PC19200 SODIMM ADATA MONT,1
10320349,55656,"SSD NAO ? RECONHECIDO.
CHAMADO ABERTO EM REFER?NCIA AO CHAMADO 50010233859 (ABERTO DENTRO DO PER?ODO DE GARANTIA, MAS CANCELADO DEVIDO AO RECESSO) ",DESKTOP,000000000011124467,MEM 8GB DDR4 PC19200 SODIMM ADATA MONT,2
